Дата;Время начала;Время окончания;Ср. скор. отв.;Ср. время разговора
17.03.2018;17:30;18:00;;
17.03.2018;17:30;18:00;;
17.03.2018;17:30;18:00;20;101
17.03.2018;18:00;18:30;;
17.03.2018;18:00;18:30;;
17.03.2018;18:00;18:30;;
17.03.2018;18:00;18:30;18;94
17.03.2018;18:00;18:30;16;175
17.03.2018;18:30;19:00;;
17.03.2018;18:30;19:00;;
17.03.2018;18:30;19:00;;
17.03.2018;18:30;19:00;4;94
17.03.2018;18:30;19:00;;
17.03.2018;19:00;19:30;;
17.03.2018;19:00;19:30;4;94
17.03.2018;19:00;19:30;;
17.03.2018;19:00;19:30;;
17.03.2018;19:00;19:30;;
17.03.2018;19:30;20:00;;
17.03.2018;19:30;20:00;3;60
17.03.2018;19:30;20:00;;
17.03.2018;19:30;20:00;;
17.03.2018;19:30;20:00;4;102
17.03.2018;20:00;20:30;;
17.03.2018;20:00;20:30;;
17.03.2018;20:00;20:30;;
17.03.2018;20:00;20:30;11;105
17.03.2018;20:00;20:30;;
17.03.2018;20:30;21:00;;
17.03.2018;20:30;21:00;14;112
17.03.2018;20:30;21:00;;
17.03.2018;21:00;21:30;3;62
17.03.2018;21:00;21:30;3;16
17.03.2018;21:00;21:30;;
17.03.2018;21:30;22:00;2;91
17.03.2018;21:30;22:00;;
17.03.2018;21:30;22:00;88;144
17.03.2018;22:00;22:30;;
17.03.2018;22:00;22:30;2;55
17.03.2018;22:00;22:30;21;68
17.03.2018;22:30;23:00;;
17.03.2018;22:30;23:00;4;48
17.03.2018;22:30;23:00;;
17.03.2018;23:00;23:30;;
17.03.2018;23:00;23:30;3;117
17.03.2018;23:00;23:30;;
17.03.2018;23:30;0:00;;
17.03.2018;23:30;0:00;23;90
17.03.2018;23:30;0:00;;
18.03.2018;0:00;0:30;;
18.03.2018;0:00;0:30;;
18.03.2018;0:00;0:30;4;103
18.03.2018;0:30;1:00;;
18.03.2018;0:30;1:00;;
18.03.2018;0:30;1:00;46;198
18.03.2018;1:00;1:30;;
18.03.2018;1:00;1:30;8;45
18.03.2018;1:00;1:30;;
18.03.2018;1:30;2:00;;
18.03.2018;1:30;2:00;4;41
18.03.2018;1:30;2:00;;
18.03.2018;2:00;2:30;;
18.03.2018;2:00;2:30;;
18.03.2018;2:00;2:30;;
18.03.2018;2:30;3:00;;
18.03.2018;2:30;3:00;;
18.03.2018;2:30;3:00;;
18.03.2018;3:00;3:30;;
18.03.2018;3:00;3:30;;
18.03.2018;3:00;3:30;16;206
18.03.2018;3:30;4:00;;
18.03.2018;3:30;4:00;;
18.03.2018;3:30;4:00;;
18.03.2018;4:00;4:30;3;48
18.03.2018;4:00;4:30;;
18.03.2018;4:00;4:30;;
18.03.2018;4:30;5:00;;
18.03.2018;4:30;5:00;;
18.03.2018;4:30;5:00;;
18.03.2018;5:00;5:30;;
18.03.2018;5:00;5:30;;
18.03.2018;5:00;5:30;;
18.03.2018;5:30;6:00;;
18.03.2018;5:30;6:00;;
18.03.2018;5:30;6:00;;
18.03.2018;6:00;6:30;;
18.03.2018;6:00;6:30;;
18.03.2018;6:00;6:30;85;144
18.03.2018;6:30;7:00;25;61
18.03.2018;6:30;7:00;;
18.03.2018;6:30;7:00;;
18.03.2018;7:00;7:30;;
18.03.2018;7:00;7:30;;
18.03.2018;7:00;7:30;16;54
18.03.2018;7:30;8:00;50;77
18.03.2018;7:30;8:00;;
18.03.2018;7:30;8:00;;
18.03.2018;8:00;8:30;230;57
18.03.2018;8:00;8:30;;
18.03.2018;8:00;8:30;;
18.03.2018;8:00;8:30;;
18.03.2018;8:00;8:30;;
18.03.2018;8:30;9:00;;
18.03.2018;8:30;9:00;136;51
18.03.2018;8:30;9:00;;
18.03.2018;8:30;9:00;;
18.03.2018;8:30;9:00;;
18.03.2018;9:00;9:30;;
18.03.2018;9:00;9:30;;
18.03.2018;9:00;9:30;160;49
18.03.2018;9:00;9:30;;
18.03.2018;9:00;9:30;121;70
18.03.2018;9:30;10:00;;
18.03.2018;9:30;10:00;;
18.03.2018;9:30;10:00;;
18.03.2018;9:30;10:00;8;73
18.03.2018;9:30;10:00;;
18.03.2018;10:00;10:30;;
18.03.2018;10:00;10:30;23;75
18.03.2018;10:00;10:30;;
18.03.2018;10:00;10:30;;
18.03.2018;10:00;10:30;22;195
18.03.2018;10:30;11:00;;
18.03.2018;10:30;11:00;35;93
18.03.2018;10:30;11:00;;
18.03.2018;10:30;11:00;;
18.03.2018;10:30;11:00;232;107
18.03.2018;11:00;11:30;;
18.03.2018;11:00;11:30;;
18.03.2018;11:00;11:30;18;69
18.03.2018;11:00;11:30;;
18.03.2018;11:00;11:30;16;70
18.03.2018;11:30;12:00;20;76
18.03.2018;11:30;12:00;;
18.03.2018;11:30;12:00;;
18.03.2018;11:30;12:00;;
18.03.2018;11:30;12:00;;
18.03.2018;12:00;12:30;16;74
18.03.2018;12:00;12:30;;
18.03.2018;12:00;12:30;;
18.03.2018;12:00;12:30;2;140
18.03.2018;12:00;12:30;1;73
18.03.2018;12:30;13:00;;
18.03.2018;12:30;13:00;;
18.03.2018;12:30;13:00;;
18.03.2018;12:30;13:00;38;42
18.03.2018;12:30;13:00;42;81
18.03.2018;13:00;13:30;;
18.03.2018;13:00;13:30;;
18.03.2018;13:00;13:30;;
18.03.2018;13:00;13:30;22;102
18.03.2018;13:00;13:30;5;51
18.03.2018;13:30;14:00;;
18.03.2018;13:30;14:00;;
18.03.2018;13:30;14:00;124;109
18.03.2018;13:30;14:00;;
18.03.2018;13:30;14:00;;
18.03.2018;14:00;14:30;1;41
18.03.2018;14:00;14:30;;
18.03.2018;14:00;14:30;;
18.03.2018;14:00;14:30;12;92
18.03.2018;14:00;14:30;21;59
18.03.2018;14:30;15:00;61;111
18.03.2018;14:30;15:00;;
18.03.2018;14:30;15:00;;
18.03.2018;14:30;15:00;;
18.03.2018;14:30;15:00;;
18.03.2018;15:00;15:30;;
18.03.2018;15:00;15:30;10;89
18.03.2018;15:00;15:30;;
18.03.2018;15:00;15:30;;
18.03.2018;15:00;15:30;;
18.03.2018;15:30;16:00;30;105
18.03.2018;15:30;16:00;;
18.03.2018;15:30;16:00;;
18.03.2018;15:30;16:00;;
18.03.2018;15:30;16:00;90;68
18.03.2018;16:00;16:30;;
18.03.2018;16:00;16:30;;
18.03.2018;16:00;16:30;;
18.03.2018;16:00;16:30;30;99
18.03.2018;16:00;16:30;;
18.03.2018;16:30;17:00;48;72
18.03.2018;16:30;17:00;;
18.03.2018;16:30;17:00;;
18.03.2018;16:30;17:00;388;44
18.03.2018;16:30;17:00;;
18.03.2018;17:00;17:30;;
18.03.2018;17:00;17:30;58;32
18.03.2018;17:00;17:30;6;18
18.03.2018;17:00;17:30;27;81
18.03.2018;17:00;17:30;;
18.03.2018;17:30;18:00;;
18.03.2018;17:30;18:00;;
18.03.2018;17:30;18:00;;
18.03.2018;17:30;18:00;;
18.03.2018;17:30;18:00;30;110
18.03.2018;18:00;18:30;;
18.03.2018;18:00;18:30;30;84
18.03.2018;18:00;18:30;;
18.03.2018;18:00;18:30;;
18.03.2018;18:00;18:30;;
18.03.2018;18:30;19:00;;
18.03.2018;18:30;19:00;;
18.03.2018;18:30;19:00;;
18.03.2018;18:30;19:00;8;98
18.03.2018;18:30;19:00;;
18.03.2018;19:00;19:30;;
18.03.2018;19:00;19:30;15;94
18.03.2018;19:00;19:30;;
18.03.2018;19:00;19:30;;
18.03.2018;19:00;19:30;;
18.03.2018;19:30;20:00;6;30
18.03.2018;19:30;20:00;;
18.03.2018;19:30;20:00;;
18.03.2018;19:30;20:00;;
18.03.2018;19:30;20:00;16;105
18.03.2018;20:00;20:30;;
18.03.2018;20:00;20:30;;
18.03.2018;20:00;20:30;4;67
18.03.2018;20:00;20:30;;
18.03.2018;20:00;20:30;;
18.03.2018;20:30;21:00;12;76
18.03.2018;20:30;21:00;;
18.03.2018;20:30;21:00;;
18.03.2018;20:30;21:00;;
18.03.2018;20:30;21:00;;
18.03.2018;21:00;21:30;;
18.03.2018;21:00;21:30;17;94
18.03.2018;21:00;21:30;;
18.03.2018;21:30;22:00;;
18.03.2018;21:30;22:00;2;227
18.03.2018;21:30;22:00;19;97
18.03.2018;22:00;22:30;62;87
18.03.2018;22:00;22:30;;
18.03.2018;22:00;22:30;;
18.03.2018;22:30;23:00;;
18.03.2018;22:30;23:00;128;210
18.03.2018;22:30;23:00;;
18.03.2018;23:00;23:30;137;490
18.03.2018;23:00;23:30;;
18.03.2018;23:00;23:30;;
18.03.2018;23:30;0:00;89;139
18.03.2018;23:30;0:00;;
18.03.2018;23:30;0:00;;
19.03.2018;0:00;0:30;;
19.03.2018;0:00;0:30;;
19.03.2018;0:00;0:30;5;101
19.03.2018;0:30;1:00;;
19.03.2018;0:30;1:00;;
19.03.2018;0:30;1:00;;
19.03.2018;1:00;1:30;;
19.03.2018;1:00;1:30;;
19.03.2018;1:00;1:30;5;55
19.03.2018;1:30;2:00;;
19.03.2018;1:30;2:00;;
19.03.2018;1:30;2:00;;
19.03.2018;2:00;2:30;;
19.03.2018;2:00;2:30;8;53
19.03.2018;2:00;2:30;;
19.03.2018;2:30;3:00;;
19.03.2018;2:30;3:00;7;125
19.03.2018;2:30;3:00;;
19.03.2018;3:00;3:30;42;92
19.03.2018;3:00;3:30;;
19.03.2018;3:00;3:30;;
19.03.2018;3:30;4:00;;
19.03.2018;3:30;4:00;;
19.03.2018;3:30;4:00;;
19.03.2018;4:00;4:30;;
19.03.2018;4:00;4:30;;
19.03.2018;4:00;4:30;;
19.03.2018;4:30;5:00;;
19.03.2018;4:30;5:00;;
19.03.2018;4:30;5:00;;
19.03.2018;5:00;5:30;;
19.03.2018;5:00;5:30;;
19.03.2018;5:00;5:30;8;127
19.03.2018;5:30;6:00;58;65
19.03.2018;5:30;6:00;;
19.03.2018;5:30;6:00;;
19.03.2018;6:00;6:30;4;324
19.03.2018;6:00;6:30;127;58
19.03.2018;6:00;6:30;;
19.03.2018;6:30;7:00;;
19.03.2018;6:30;7:00;;
19.03.2018;6:30;7:00;8;44
19.03.2018;6:30;7:00;;
19.03.2018;6:30;7:00;42;78
19.03.2018;7:00;7:30;;
19.03.2018;7:00;7:30;;
19.03.2018;7:00;7:30;;
19.03.2018;7:00;7:30;20;70
19.03.2018;7:00;7:30;161;77
19.03.2018;7:30;8:00;;
19.03.2018;7:30;8:00;;
19.03.2018;7:30;8:00;122;100
19.03.2018;7:30;8:00;;
19.03.2018;7:30;8:00;;
19.03.2018;8:00;8:30;3;50
19.03.2018;8:00;8:30;;
19.03.2018;8:00;8:30;;
19.03.2018;8:00;8:30;75;99
19.03.2018;8:00;8:30;1224;140
19.03.2018;8:30;9:00;18;110
19.03.2018;8:30;9:00;34;64
19.03.2018;8:30;9:00;;
19.03.2018;8:30;9:00;5;74
19.03.2018;8:30;9:00;;
19.03.2018;9:00;9:30;25;47
19.03.2018;9:00;9:30;;
19.03.2018;9:00;9:30;13;103
19.03.2018;9:00;9:30;;
19.03.2018;9:00;9:30;;
19.03.2018;9:30;10:00;;
19.03.2018;9:30;10:00;;
19.03.2018;9:30;10:00;48;113
19.03.2018;9:30;10:00;30;72
19.03.2018;9:30;10:00;;
19.03.2018;10:00;10:30;43;93
19.03.2018;10:00;10:30;214;39
19.03.2018;10:00;10:30;100;305
19.03.2018;10:00;10:30;;
19.03.2018;10:00;10:30;64;122
19.03.2018;10:30;11:00;5;94
19.03.2018;10:30;11:00;9;47
19.03.2018;10:30;11:00;;
19.03.2018;10:30;11:00;47;137
19.03.2018;10:30;11:00;144;74
19.03.2018;11:00;11:30;;
19.03.2018;11:00;11:30;215;303
19.03.2018;11:00;11:30;122;94
19.03.2018;11:00;11:30;108;130
19.03.2018;11:00;11:30;;
19.03.2018;11:30;12:00;82;163
19.03.2018;11:30;12:00;209;63
19.03.2018;11:30;12:00;166;131
19.03.2018;11:30;12:00;;
19.03.2018;11:30;12:00;;
19.03.2018;12:00;12:30;24;41
19.03.2018;12:00;12:30;;
19.03.2018;12:00;12:30;18;98
19.03.2018;12:00;12:30;;
19.03.2018;12:00;12:30;12;80
19.03.2018;12:30;13:00;;
19.03.2018;12:30;13:00;47;120
19.03.2018;12:30;13:00;;
19.03.2018;12:30;13:00;3;222
19.03.2018;12:30;13:00;7;58
19.03.2018;13:00;13:30;199;137
19.03.2018;13:00;13:30;;
19.03.2018;13:00;13:30;;
19.03.2018;13:00;13:30;61;65
19.03.2018;13:00;13:30;;
19.03.2018;13:30;14:00;195;35
19.03.2018;13:30;14:00;156;144
19.03.2018;13:30;14:00;33;40
19.03.2018;13:30;14:00;;
19.03.2018;13:30;14:00;63;184
19.03.2018;14:00;14:30;8;20
19.03.2018;14:00;14:30;3;235
19.03.2018;14:00;14:30;131;132
19.03.2018;14:00;14:30;;
19.03.2018;14:00;14:30;11;180
19.03.2018;14:30;15:00;32;37
19.03.2018;14:30;15:00;57;132
19.03.2018;14:30;15:00;;
19.03.2018;14:30;15:00;;
19.03.2018;14:30;15:00;;
19.03.2018;15:00;15:30;69;117
19.03.2018;15:00;15:30;;
19.03.2018;15:00;15:30;;
19.03.2018;15:00;15:30;;
19.03.2018;15:00;15:30;177;59
19.03.2018;15:30;16:00;;
19.03.2018;15:30;16:00;;
19.03.2018;15:30;16:00;32;107
19.03.2018;15:30;16:00;3;4
19.03.2018;15:30;16:00;5;84
19.03.2018;16:00;16:30;;
19.03.2018;16:00;16:30;25;113
19.03.2018;16:00;16:30;64;90
19.03.2018;16:00;16:30;;
19.03.2018;16:00;16:30;;
19.03.2018;16:30;17:00;28;65
19.03.2018;16:30;17:00;40;138
19.03.2018;16:30;17:00;;
19.03.2018;16:30;17:00;123;77
19.03.2018;16:30;17:00;13;110
19.03.2018;17:00;17:30;63;136
19.03.2018;17:00;17:30;10;29
19.03.2018;17:00;17:30;;
19.03.2018;17:00;17:30;;
19.03.2018;17:00;17:30;48;154
19.03.2018;17:30;18:00;;
19.03.2018;17:30;18:00;68;123
19.03.2018;17:30;18:00;;
19.03.2018;17:30;18:00;17;80
19.03.2018;17:30;18:00;;
19.03.2018;18:00;18:30;33;126
19.03.2018;18:00;18:30;;
19.03.2018;18:00;18:30;84;36
19.03.2018;18:00;18:30;;
19.03.2018;18:00;18:30;;
19.03.2018;18:30;19:00;18;88
19.03.2018;18:30;19:00;44;36
19.03.2018;18:30;19:00;;
19.03.2018;18:30;19:00;33;156
19.03.2018;18:30;19:00;;
19.03.2018;19:00;19:30;;
19.03.2018;19:00;19:30;16;83
19.03.2018;19:00;19:30;5;77
19.03.2018;19:00;19:30;;
19.03.2018;19:00;19:30;12;130
19.03.2018;19:30;20:00;7;123
19.03.2018;19:30;20:00;;
19.03.2018;19:30;20:00;;
19.03.2018;19:30;20:00;9;118
19.03.2018;19:30;20:00;;
19.03.2018;20:00;20:30;;
19.03.2018;20:00;20:30;;
19.03.2018;20:00;20:30;;
19.03.2018;20:00;20:30;43;97
19.03.2018;20:00;20:30;;
19.03.2018;20:30;21:00;;
19.03.2018;20:30;21:00;71;116
19.03.2018;20:30;21:00;;
19.03.2018;20:30;21:00;;
19.03.2018;20:30;21:00;;
19.03.2018;21:00;21:30;;
19.03.2018;21:00;21:30;;
19.03.2018;21:00;21:30;;
19.03.2018;21:00;21:30;38;115
19.03.2018;21:00;21:30;;
19.03.2018;21:30;22:00;;
19.03.2018;21:30;22:00;2;55
19.03.2018;21:30;22:00;;
19.03.2018;21:30;22:00;25;126
19.03.2018;21:30;22:00;29;169
19.03.2018;22:00;22:30;3;220
19.03.2018;22:00;22:30;121;127
19.03.2018;22:00;22:30;;
19.03.2018;22:00;22:30;;
19.03.2018;22:00;22:30;;
19.03.2018;22:30;23:00;;
19.03.2018;22:30;23:00;162;83
19.03.2018;22:30;23:00;;
19.03.2018;22:30;23:00;;
19.03.2018;22:30;23:00;;
19.03.2018;23:00;23:30;;
19.03.2018;23:00;23:30;;
19.03.2018;23:00;23:30;;
19.03.2018;23:00;23:30;35;193
19.03.2018;23:00;23:30;;
19.03.2018;23:30;0:00;32;90
19.03.2018;23:30;0:00;;
19.03.2018;23:30;0:00;28;248
19.03.2018;23:30;0:00;;
19.03.2018;23:30;0:00;;
20.03.2018;0:00;0:30;;
20.03.2018;0:00;0:30;;
20.03.2018;0:00;0:30;;
20.03.2018;0:00;0:30;;
20.03.2018;0:00;0:30;;
20.03.2018;0:30;1:00;;
20.03.2018;0:30;1:00;;
20.03.2018;0:30;1:00;;
20.03.2018;0:30;1:00;;
20.03.2018;0:30;1:00;;
20.03.2018;1:00;1:30;;
20.03.2018;1:00;1:30;;
20.03.2018;1:00;1:30;;
20.03.2018;1:00;1:30;;
20.03.2018;1:00;1:30;;
20.03.2018;1:30;2:00;;
20.03.2018;1:30;2:00;;
20.03.2018;1:30;2:00;;
20.03.2018;1:30;2:00;;
20.03.2018;1:30;2:00;;
20.03.2018;2:00;2:30;;
20.03.2018;2:00;2:30;25;178
20.03.2018;2:00;2:30;;
20.03.2018;2:00;2:30;;
20.03.2018;2:00;2:30;;
20.03.2018;2:30;3:00;;
20.03.2018;2:30;3:00;;
20.03.2018;2:30;3:00;;
20.03.2018;2:30;3:00;;
20.03.2018;2:30;3:00;;
20.03.2018;3:00;3:30;;
20.03.2018;3:00;3:30;;
20.03.2018;3:00;3:30;;
20.03.2018;3:00;3:30;;
20.03.2018;3:00;3:30;;
20.03.2018;3:30;4:00;6;74
20.03.2018;3:30;4:00;;
20.03.2018;3:30;4:00;;
20.03.2018;3:30;4:00;;
20.03.2018;3:30;4:00;;
20.03.2018;4:00;4:30;;
20.03.2018;4:00;4:30;;
20.03.2018;4:00;4:30;;
20.03.2018;4:00;4:30;;
20.03.2018;4:00;4:30;;
20.03.2018;4:30;5:00;20;144
20.03.2018;4:30;5:00;;
20.03.2018;4:30;5:00;;
20.03.2018;4:30;5:00;;
20.03.2018;4:30;5:00;;
20.03.2018;5:00;5:30;;
20.03.2018;5:00;5:30;;
20.03.2018;5:00;5:30;;
20.03.2018;5:00;5:30;10;142
20.03.2018;5:00;5:30;;
20.03.2018;5:30;6:00;9;54
20.03.2018;5:30;6:00;;
20.03.2018;5:30;6:00;;
20.03.2018;5:30;6:00;;
20.03.2018;5:30;6:00;;
20.03.2018;6:00;6:30;;
20.03.2018;6:00;6:30;;
20.03.2018;6:00;6:30;;
20.03.2018;6:00;6:30;15;76
20.03.2018;6:00;6:30;;
20.03.2018;6:30;7:00;;
20.03.2018;6:30;7:00;;
20.03.2018;6:30;7:00;;
20.03.2018;6:30;7:00;13;96
20.03.2018;6:30;7:00;;
20.03.2018;7:00;7:30;234;122
20.03.2018;7:00;7:30;;
20.03.2018;7:00;7:30;45;73
20.03.2018;7:00;7:30;;
20.03.2018;7:00;7:30;;
20.03.2018;7:30;8:00;;
20.03.2018;7:30;8:00;;
20.03.2018;7:30;8:00;79;81
20.03.2018;7:30;8:00;;
20.03.2018;7:30;8:00;;
20.03.2018;8:00;8:30;;
20.03.2018;8:00;8:30;123;109
20.03.2018;8:00;8:30;;
20.03.2018;8:00;8:30;206;214
20.03.2018;8:00;8:30;;
20.03.2018;8:30;9:00;379;52
20.03.2018;8:30;9:00;;
20.03.2018;8:30;9:00;61;88
20.03.2018;8:30;9:00;15;17
20.03.2018;8:30;9:00;3;69
20.03.2018;9:00;9:30;;
20.03.2018;9:00;9:30;218;108
20.03.2018;9:00;9:30;4;15
20.03.2018;9:00;9:30;133;109
20.03.2018;9:00;9:30;;
20.03.2018;9:30;10:00;254;115
20.03.2018;9:30;10:00;335;31
20.03.2018;9:30;10:00;330;52
20.03.2018;9:30;10:00;31;126
20.03.2018;9:30;10:00;37;249
20.03.2018;10:00;10:30;169;33
20.03.2018;10:00;10:30;;
20.03.2018;10:00;10:30;178;100
20.03.2018;10:00;10:30;3;588
20.03.2018;10:00;10:30;174;59
20.03.2018;10:30;11:00;;
20.03.2018;10:30;11:00;30;125
20.03.2018;10:30;11:00;24;295
20.03.2018;10:30;11:00;;
20.03.2018;10:30;11:00;40;144
20.03.2018;11:00;11:30;29;151
20.03.2018;11:00;11:30;151;42
20.03.2018;11:00;11:30;147;118
20.03.2018;11:00;11:30;;
20.03.2018;11:00;11:30;;
20.03.2018;11:30;12:00;;
20.03.2018;11:30;12:00;225;213
20.03.2018;11:30;12:00;;
20.03.2018;11:30;12:00;197;114
20.03.2018;11:30;12:00;11;72
20.03.2018;12:00;12:30;237;29
20.03.2018;12:00;12:30;159;118
20.03.2018;12:00;12:30;;
20.03.2018;12:00;12:30;;
20.03.2018;12:00;12:30;51;45
20.03.2018;12:30;13:00;119;49
20.03.2018;12:30;13:00;;
20.03.2018;12:30;13:00;;
20.03.2018;12:30;13:00;120;126
20.03.2018;12:30;13:00;172;68
20.03.2018;13:00;13:30;277;54
20.03.2018;13:00;13:30;;
20.03.2018;13:00;13:30;;
20.03.2018;13:00;13:30;84;116
20.03.2018;13:00;13:30;;
20.03.2018;13:30;14:00;93;267
20.03.2018;13:30;14:00;64;143
20.03.2018;13:30;14:00;198;119
20.03.2018;13:30;14:00;373;11
20.03.2018;13:30;14:00;;
20.03.2018;14:00;14:30;;
20.03.2018;14:00;14:30;144;149
20.03.2018;14:00;14:30;58;44
20.03.2018;14:00;14:30;37;98
20.03.2018;14:00;14:30;232;146
20.03.2018;14:30;15:00;124;21
20.03.2018;14:30;15:00;;
20.03.2018;14:30;15:00;;
20.03.2018;14:30;15:00;240;122
20.03.2018;14:30;15:00;;
20.03.2018;15:00;15:30;55;205
20.03.2018;15:00;15:30;194;135
20.03.2018;15:00;15:30;113;270
20.03.2018;15:00;15:30;;
20.03.2018;15:00;15:30;;
20.03.2018;15:30;16:00;189;19
20.03.2018;15:30;16:00;;
20.03.2018;15:30;16:00;;
20.03.2018;15:30;16:00;80;560
20.03.2018;15:30;16:00;188;133
20.03.2018;16:00;16:30;295;133
20.03.2018;16:00;16:30;;
20.03.2018;16:00;16:30;;
20.03.2018;16:00;16:30;;
20.03.2018;16:00;16:30;;
20.03.2018;16:30;17:00;;
20.03.2018;16:30;17:00;;
20.03.2018;16:30;17:00;103;98
20.03.2018;16:30;17:00;174;125
20.03.2018;16:30;17:00;1;50
20.03.2018;17:00;17:30;356;151
20.03.2018;17:00;17:30;;
20.03.2018;17:00;17:30;;
20.03.2018;17:00;17:30;;
20.03.2018;17:00;17:30;490;99
20.03.2018;17:30;18:00;;
20.03.2018;17:30;18:00;;
20.03.2018;17:30;18:00;;
20.03.2018;17:30;18:00;;
20.03.2018;17:30;18:00;414;133
20.03.2018;18:00;18:30;102;112
20.03.2018;18:00;18:30;;
20.03.2018;18:00;18:30;241;402
20.03.2018;18:00;18:30;;
20.03.2018;18:00;18:30;144;122
20.03.2018;18:30;19:00;;
20.03.2018;18:30;19:00;;
20.03.2018;18:30;19:00;95;26
20.03.2018;18:30;19:00;;
20.03.2018;18:30;19:00;181;136
20.03.2018;19:00;19:30;;
20.03.2018;19:00;19:30;52;132
20.03.2018;19:00;19:30;;
20.03.2018;19:00;19:30;6;65
20.03.2018;19:00;19:30;;
20.03.2018;19:30;20:00;;
20.03.2018;19:30;20:00;;
20.03.2018;19:30;20:00;30;146
20.03.2018;19:30;20:00;;
20.03.2018;19:30;20:00;;
20.03.2018;20:00;20:30;;
20.03.2018;20:00;20:30;;
20.03.2018;20:00;20:30;;
20.03.2018;20:00;20:30;121;128
20.03.2018;20:00;20:30;;
20.03.2018;20:30;21:00;;
20.03.2018;20:30;21:00;77;201
20.03.2018;20:30;21:00;;
20.03.2018;21:00;21:30;11;93
20.03.2018;21:00;21:30;113;166
20.03.2018;21:00;21:30;;
20.03.2018;21:30;22:00;4;64
20.03.2018;21:30;22:00;13;165
20.03.2018;21:30;22:00;;
20.03.2018;22:00;22:30;64;402
20.03.2018;22:00;22:30;;
20.03.2018;22:00;22:30;;
20.03.2018;22:30;23:00;;
20.03.2018;22:30;23:00;27;153
20.03.2018;22:30;23:00;;
20.03.2018;23:00;23:30;3;157
20.03.2018;23:00;23:30;;
20.03.2018;23:00;23:30;;
20.03.2018;23:30;0:00;3;189
20.03.2018;23:30;0:00;;
20.03.2018;23:30;0:00;;
21.03.2018;0:00;0:30;;
21.03.2018;0:00;0:30;;
21.03.2018;0:00;0:30;;
21.03.2018;0:30;1:00;158;191
21.03.2018;0:30;1:00;6;151
21.03.2018;0:30;1:00;;
21.03.2018;1:00;1:30;;
21.03.2018;1:00;1:30;;
21.03.2018;1:00;1:30;;
21.03.2018;1:30;2:00;;
21.03.2018;1:30;2:00;;
21.03.2018;1:30;2:00;;
21.03.2018;2:00;2:30;;
21.03.2018;2:00;2:30;;
21.03.2018;2:00;2:30;;
21.03.2018;2:30;3:00;;
21.03.2018;2:30;3:00;;
21.03.2018;2:30;3:00;;
21.03.2018;3:00;3:30;;
21.03.2018;3:00;3:30;;
21.03.2018;3:00;3:30;;
21.03.2018;3:30;4:00;;
21.03.2018;3:30;4:00;;
21.03.2018;3:30;4:00;;
21.03.2018;4:00;4:30;;
21.03.2018;4:00;4:30;;
21.03.2018;4:00;4:30;;
21.03.2018;4:30;5:00;;
21.03.2018;4:30;5:00;;
21.03.2018;4:30;5:00;;
21.03.2018;5:00;5:30;;
21.03.2018;5:00;5:30;;
21.03.2018;5:00;5:30;;
21.03.2018;5:30;6:00;;
21.03.2018;5:30;6:00;7;70
21.03.2018;5:30;6:00;;
21.03.2018;6:00;6:30;;
21.03.2018;6:00;6:30;;
21.03.2018;6:00;6:30;89;98
21.03.2018;6:30;7:00;;
21.03.2018;6:30;7:00;141;99
21.03.2018;6:30;7:00;;
21.03.2018;7:00;7:30;6;63
21.03.2018;7:00;7:30;;
21.03.2018;7:00;7:30;;
21.03.2018;7:00;7:30;;
21.03.2018;7:00;7:30;35;66
21.03.2018;7:30;8:00;;
21.03.2018;7:30;8:00;33;118
21.03.2018;7:30;8:00;;
21.03.2018;7:30;8:00;;
21.03.2018;7:30;8:00;;
21.03.2018;8:00;8:30;;
21.03.2018;8:00;8:30;;
21.03.2018;8:00;8:30;2;87
21.03.2018;8:00;8:30;;
21.03.2018;8:00;8:30;69;92
21.03.2018;8:30;9:00;;
21.03.2018;8:30;9:00;16;149
21.03.2018;8:30;9:00;;
21.03.2018;8:30;9:00;20;100
21.03.2018;8:30;9:00;;
21.03.2018;9:00;9:30;;
21.03.2018;9:00;9:30;15;95
21.03.2018;9:00;9:30;10;28
21.03.2018;9:00;9:30;13;116
21.03.2018;9:00;9:30;9;60
21.03.2018;9:30;10:00;124;152
21.03.2018;9:30;10:00;36;347
21.03.2018;9:30;10:00;37;39
21.03.2018;9:30;10:00;89;70
21.03.2018;9:30;10:00;;
21.03.2018;10:00;10:30;;
21.03.2018;10:00;10:30;3;82
21.03.2018;10:00;10:30;21;21
21.03.2018;10:00;10:30;37;156
21.03.2018;10:00;10:30;1;57
21.03.2018;10:30;11:00;12;68
21.03.2018;10:30;11:00;3;57
21.03.2018;10:30;11:00;52;100
21.03.2018;10:30;11:00;;
21.03.2018;10:30;11:00;26;114
21.03.2018;11:00;11:30;61;588
21.03.2018;11:00;11:30;39;121
21.03.2018;11:00;11:30;28;58
21.03.2018;11:00;11:30;2;55
21.03.2018;11:00;11:30;;
21.03.2018;11:30;12:00;33;42
21.03.2018;11:30;12:00;;
21.03.2018;11:30;12:00;88;134
21.03.2018;11:30;12:00;69;148
21.03.2018;11:30;12:00;44;216
21.03.2018;12:00;12:30;22;33
21.03.2018;12:00;12:30;24;17
21.03.2018;12:00;12:30;35;127
21.03.2018;12:00;12:30;83;273
21.03.2018;12:00;12:30;;
21.03.2018;12:30;13:00;;
21.03.2018;12:30;13:00;49;139
21.03.2018;12:30;13:00;96;64
21.03.2018;12:30;13:00;;
